description,name,sku,pack,size,gtin,retail_price,is_catch_weight,average_case_weight,image,manufacturer_sku,ordering_unit,is_broken_case,content_url,brand,level_1,level_2,level_3,manufacturer_name,distributor_name,unit_price,extra_data
This chemical free tail off peeled and deveined white shrimp is a versatile product for any menu item.,IQF P&D T/Off Shrimp 71/90,WI030840,,10 x 2 LB Case,, ,,,https://www.chefswarehouse.com/siteassets/pim-images/shrimp/wi030840_0.jpg,,,,https://www.chefswarehouse.com/products/WI030840/,THE RIGHT SHRIMP,,,,BEL CANTO FOODS LLC,Chefs' Warehouse,,"{""storage_type"":""Frozen"",""image_url"":""https://www.chefswarehouse.com/siteassets/pim-images/shrimp/wi030840_0.jpg"",""avg_case_weight"":null,""dietaryTags"":""sdf"",""category"":""Shrimp"",""sub-category"":""Shrimp"",""sub-sub-category"":null,""supplier_name"":null,""country_of_origin"":""PEND"",""group"":""Food"",""level 1 category"":""Meat"",""level 2 category"":null,""Level 2"":""Seafood"",""Level 3"":""FinFish"",""Level 4"":""Eel"",""product_variants"":""[{\""code\"":\""JDE_WI030840-200001\"",\""metadata\"":{\""unitOfMeasure\"":\""CS\"",\""chefItemFlag\"":false,\""bto\"":false,\""supermarket\"":false,\""stockingType\"":\""P\""},\""text\"":\""Case\"",\""weight\"":\""10 x 2 LB Case\"",\""notifyFormPrefill\"":[{\""field\"":\""product.itemNumber\"",\""prefill\"":{\""value\"":\""WI030840\""}},{\""field\"":\""product.uom\"",\""prefill\"":{\""value\"":\""Case\"",\""options\"":[{\""text\"":\""Case\"",\""value\"":\""Case\""}]}},{\""field\"":\""variant.code\"",\""prefill\"":{\""value\"":\""JDE_WI030840-200001\""}},{\""field\"":\""product.uomcode\"",\""prefill\"":{\""value\"":\""CS\""}},{\""field\"":\""product.packSize\"",\""prefill\"":{\""value\"":\""10 x 2 LB Case\""}}],\""businessUnit\"":\""200001\""}]""}"
"Available only at The Chefsâ€™ Warehouse, this chemical free tail on IQF cooked shrimp 21-25 infuses any dish with the spirited, savory taste of the sea. Prepared by cooking in its shell, peeling, and needle deveining before it comes to your doorstep, youâ€™ll save precious time in the kitchen. These shrimp are individually quick frozen to keep their shape intact and to allow for hassle-free thawing. Invigorate your guests with a Cajun-inspired shrimp gumbo or mingle with soy sauce and green onions for a sure-to-please stir fry.",Chemical-Free Tail-On IQF Cooked Shrimp 21-25,WI030881,,5 x 2 LB Case,, ,,,https://www.chefswarehouse.com/siteassets/pim-images/shrimp/wi030881_0.jpg,70041120210,,,https://www.chefswarehouse.com/products/WI030881/,ABC SHRIMP,,,,CENTRAL SEAWAY COMPANY INC,Chefs' Warehouse,,"{""storage_type"":""Frozen"",""image_url"":""https://www.chefswarehouse.com/siteassets/pim-images/shrimp/wi030881_0.jpg"",""avg_case_weight"":null,""dietaryTags"":""sdf"",""category"":""Shrimp"",""sub-category"":""Shrimp"",""sub-sub-category"":null,""supplier_name"":null,""country_of_origin"":""PEND"",""group"":""Food"",""level 1 category"":""Meat"",""level 2 category"":null,""Level 2"":""Seafood"",""Level 3"":""FinFish"",""Level 4"":""Eel"",""product_variants"":""[{\""code\"":\""JDE_WI030881-200001\"",\""metadata\"":{\""unitOfMeasure\"":\""CS\"",\""chefItemFlag\"":false,\""bto\"":false,\""supermarket\"":false,\""stockingType\"":\""P\""},\""text\"":\""Case\"",\""weight\"":\""5 x 2 LB Case\"",\""notifyFormPrefill\"":[{\""field\"":\""product.itemNumber\"",\""prefill\"":{\""value\"":\""WI030881\""}},{\""field\"":\""product.uom\"",\""prefill\"":{\""value\"":\""Case\"",\""options\"":[{\""text\"":\""Case\"",\""value\"":\""Case\""}]}},{\""field\"":\""variant.code\"",\""prefill\"":{\""value\"":\""JDE_WI030881-200001\""}},{\""field\"":\""product.uomcode\"",\""prefill\"":{\""value\"":\""CS\""}},{\""field\"":\""product.packSize\"",\""prefill\"":{\""value\"":\""5 x 2 LB Case\""}}],\""businessUnit\"":\""200001\""}]""}"
"Available only at The Chefsâ€™ Warehouse, this chemical free shrimp is a versatile product for any menu item. Our XT,XW and ABC shrimp are farm raised without the use of antibiotics or hormones and contain no chemical additives. Shrimp counts are sized within 3 grams to ensure uniformity and consistent cooking.",Chemical-Free Peeled & Deveined Tail-On IQF Shrimp 26-30,WI030872,,10 x 1 LB Case,, ,,,https://www.chefswarehouse.com/siteassets/pim-images/shrimp/18199_0.jpg,,,,https://www.chefswarehouse.com/products/WI030872/,XW,,,,BEL CANTO FOODS LLC,Chefs' Warehouse,,"{""storage_type"":""Frozen"",""image_url"":""https://www.chefswarehouse.com/siteassets/pim-images/shrimp/18199_0.jpg"",""avg_case_weight"":null,""dietaryTags"":""sdf"",""category"":""Shrimp"",""sub-category"":""Shrimp"",""sub-sub-category"":null,""supplier_name"":null,""country_of_origin"":""PEND"",""group"":""Food"",""level 1 category"":""Meat"",""level 2 category"":null,""Level 2"":""Seafood"",""Level 3"":""FinFish"",""Level 4"":""Eel"",""product_variants"":""[{\""code\"":\""JDE_WI030872-200001\"",\""metadata\"":{\""unitOfMeasure\"":\""CS\"",\""chefItemFlag\"":false,\""bto\"":false,\""supermarket\"":false,\""stockingType\"":\""P\""},\""text\"":\""Case\"",\""weight\"":\""10 x 1 LB Case\"",\""notifyFormPrefill\"":[{\""field\"":\""product.itemNumber\"",\""prefill\"":{\""value\"":\""WI030872\""}},{\""field\"":\""product.uom\"",\""prefill\"":{\""value\"":\""Case\"",\""options\"":[{\""text\"":\""Case\"",\""value\"":\""Case\""}]}},{\""field\"":\""variant.code\"",\""prefill\"":{\""value\"":\""JDE_WI030872-200001\""}},{\""field\"":\""product.uomcode\"",\""prefill\"":{\""value\"":\""CS\""}},{\""field\"":\""product.packSize\"",\""prefill\"":{\""value\"":\""10 x 1 LB Case\""}}],\""businessUnit\"":\""200001\""}]""}"
"Shrimp Pd T/off Iqf 21/25w Bs is a product from the Shrimp category, available in 5x2 LB Case packaging, typically stored Frozen.",Shrimp Pd T/off Iqf 21/25w Bs,WI030890A,,5x2 LB Case,, ,,,https://www.chefswarehouse.com/siteassets/pim-images/shrimp/wi030890a_0.jpg,,,,https://www.chefswarehouse.com/products/WI030890A/,XW,,,,,Chefs' Warehouse,,"{""storage_type"":""Frozen"",""image_url"":""https://www.chefswarehouse.com/siteassets/pim-images/shrimp/wi030890a_0.jpg"",""avg_case_weight"":null,""dietaryTags"":""sdf"",""category"":""Shrimp"",""sub-category"":""Shrimp"",""sub-sub-category"":null,""supplier_name"":null,""country_of_origin"":""PEND"",""group"":""Food"",""level 1 category"":""Meat"",""level 2 category"":null,""Level 2"":""Seafood"",""Level 3"":""Shellfish"",""Level 4"":""Shrimp"",""product_variants"":""[{\""code\"":\""JDE_WI030890A-200001\"",\""metadata\"":{\""unitOfMeasure\"":\""CS\"",\""chefItemFlag\"":false,\""bto\"":false,\""supermarket\"":false,\""stockingType\"":\""P\""},\""text\"":\""Case\"",\""weight\"":\""5x2 LB Case\"",\""notifyFormPrefill\"":[{\""field\"":\""product.itemNumber\"",\""prefill\"":{\""value\"":\""WI030890A\""}},{\""field\"":\""product.uom\"",\""prefill\"":{\""value\"":\""Case\"",\""options\"":[{\""text\"":\""Case\"",\""value\"":\""Case\""}]}},{\""field\"":\""variant.code\"",\""prefill\"":{\""value\"":\""JDE_WI030890A-200001\""}},{\""field\"":\""product.uomcode\"",\""prefill\"":{\""value\"":\""CS\""}},{\""field\"":\""product.packSize\"",\""prefill\"":{\""value\"":\""5x2 LB Case\""}}],\""businessUnit\"":\""200001\""}]""}"
"Shrimp U/10w Panama Bay is a product from the Shrimp category, available in 10x5 LB BC packaging, typically stored Frozen.",Shrimp U/10w Panama Bay,WI030711,,10x5 LB BC,, ,,,https://www.chefswarehouse.com/siteassets/pim-images/shrimp/wi030711_0.jpg,,,,https://www.chefswarehouse.com/products/WI030711/,,,,,CHICKEN OF THE SEA,Chefs' Warehouse,,"{""storage_type"":""Frozen"",""image_url"":""https://www.chefswarehouse.com/siteassets/pim-images/shrimp/wi030711_0.jpg"",""avg_case_weight"":null,""dietaryTags"":""sdf"",""category"":""Shrimp"",""sub-category"":""Shrimp"",""sub-sub-category"":null,""supplier_name"":null,""country_of_origin"":""PEND"",""group"":""Food"",""level 1 category"":""Meat"",""level 2 category"":null,""Level 2"":""Seafood"",""Level 3"":""Shellfish"",""Level 4"":""Shrimp"",""product_variants"":""[{\""code\"":\""JDE_WI030711-200001\"",\""metadata\"":{\""unitOfMeasure\"":\""CS\"",\""chefItemFlag\"":false,\""bto\"":false,\""supermarket\"":false,\""stockingType\"":\""P\""},\""text\"":\""Case\"",\""weight\"":\""10x5 LB BC\"",\""notifyFormPrefill\"":[{\""field\"":\""product.itemNumber\"",\""prefill\"":{\""value\"":\""WI030711\""}},{\""field\"":\""product.uom\"",\""prefill\"":{\""value\"":\""Case\"",\""options\"":[{\""text\"":\""Case\"",\""value\"":\""Case\""}]}},{\""field\"":\""variant.code\"",\""prefill\"":{\""value\"":\""JDE_WI030711-200001\""}},{\""field\"":\""product.uomcode\"",\""prefill\"":{\""value\"":\""CS\""}},{\""field\"":\""product.packSize\"",\""prefill\"":{\""value\"":\""10x5 LB BC\""}}],\""businessUnit\"":\""200001\""},{\""code\"":\""JDE_WI030711-200001\"",\""metadata\"":{\""unitOfMeasure\"":\""PC\"",\""chefItemFlag\"":false,\""bto\"":false,\""supermarket\"":false,\""stockingType\"":\""P\""},\""text\"":\""Piece\"",\""weight\"":\""10x5 LB BC\"",\""notifyFormPrefill\"":[{\""field\"":\""product.itemNumber\"",\""prefill\"":{\""value\"":\""WI030711\""}},{\""field\"":\""product.uom\"",\""prefill\"":{\""value\"":\""Piece\"",\""options\"":[{\""text\"":\""Piece\"",\""value\"":\""Piece\""}]}},{\""field\"":\""variant.code\"",\""prefill\"":{\""value\"":\""JDE_WI030711-200001\""}},{\""field\"":\""product.uomcode\"",\""prefill\"":{\""value\"":\""CS\""}},{\""field\"":\""product.packSize\"",\""prefill\"":{\""value\"":\""10x5 LB BC\""}}],\""businessUnit\"":\""200001\""}]""}"
"Shrimp U/12w  Panama Bay is a product from the Shrimp category, available in 10x5 LB BC packaging, typically stored Frozen.",Shrimp U/12w  Panama Bay,WI030715,,10x5 LB BC,, ,,,https://www.chefswarehouse.com/siteassets/pim-images/shrimp/wi030715_0.jpg,,,,https://www.chefswarehouse.com/products/WI030715/,PACKER,,,,,Chefs' Warehouse,,"{""storage_type"":""Frozen"",""image_url"":""https://www.chefswarehouse.com/siteassets/pim-images/shrimp/wi030715_0.jpg"",""avg_case_weight"":null,""dietaryTags"":""sdf"",""category"":""Shrimp"",""sub-category"":""Shrimp"",""sub-sub-category"":null,""supplier_name"":null,""country_of_origin"":""PEND"",""group"":""Food"",""level 1 category"":""Meat"",""level 2 category"":null,""Level 2"":""Seafood"",""Level 3"":""Shellfish"",""Level 4"":""Shrimp"",""product_variants"":""[{\""code\"":\""JDE_WI030715-200001\"",\""metadata\"":{\""unitOfMeasure\"":\""CS\"",\""chefItemFlag\"":false,\""bto\"":false,\""supermarket\"":false,\""stockingType\"":\""P\""},\""text\"":\""Case\"",\""weight\"":\""10x5 LB BC\"",\""notifyFormPrefill\"":[{\""field\"":\""product.itemNumber\"",\""prefill\"":{\""value\"":\""WI030715\""}},{\""field\"":\""product.uom\"",\""prefill\"":{\""value\"":\""Case\"",\""options\"":[{\""text\"":\""Case\"",\""value\"":\""Case\""}]}},{\""field\"":\""variant.code\"",\""prefill\"":{\""value\"":\""JDE_WI030715-200001\""}},{\""field\"":\""product.uomcode\"",\""prefill\"":{\""value\"":\""CS\""}},{\""field\"":\""product.packSize\"",\""prefill\"":{\""value\"":\""10x5 LB BC\""}}],\""businessUnit\"":\""200001\""},{\""code\"":\""JDE_WI030715-200001\"",\""metadata\"":{\""unitOfMeasure\"":\""PC\"",\""chefItemFlag\"":false,\""bto\"":false,\""supermarket\"":false,\""stockingType\"":\""P\""},\""text\"":\""Piece\"",\""weight\"":\""10x5 LB BC\"",\""notifyFormPrefill\"":[{\""field\"":\""product.itemNumber\"",\""prefill\"":{\""value\"":\""WI030715\""}},{\""field\"":\""product.uom\"",\""prefill\"":{\""value\"":\""Piece\"",\""options\"":[{\""text\"":\""Piece\"",\""value\"":\""Piece\""}]}},{\""field\"":\""variant.code\"",\""prefill\"":{\""value\"":\""JDE_WI030715-200001\""}},{\""field\"":\""product.uomcode\"",\""prefill\"":{\""value\"":\""CS\""}},{\""field\"":\""product.packSize\"",\""prefill\"":{\""value\"":\""10x5 LB BC\""}}],\""businessUnit\"":\""200001\""}]""}"
"Shrimp Pd Rock 71/90 is a product from the Shrimp category, available in 10x5 LB BC packaging, typically stored Frozen.",Shrimp Pd Rock 71/90,WI030845A,,10x5 LB BC,, ,,,https://www.chefswarehouse.com/siteassets/pim-images/shrimp/10796436_0.jpg,,,,https://www.chefswarehouse.com/products/WI030845A/,ARISTA,,,,,Chefs' Warehouse,,"{""storage_type"":""Frozen"",""image_url"":""https://www.chefswarehouse.com/siteassets/pim-images/shrimp/10796436_0.jpg"",""avg_case_weight"":null,""dietaryTags"":""sdf"",""category"":""Shrimp"",""sub-category"":""Shrimp"",""sub-sub-category"":null,""supplier_name"":null,""country_of_origin"":""PEND"",""group"":""Food"",""level 1 category"":""Meat"",""level 2 category"":null,""Level 2"":""Seafood"",""Level 3"":""Shellfish"",""Level 4"":""Shrimp"",""product_variants"":""[{\""code\"":\""JDE_WI030845A-200001\"",\""metadata\"":{\""unitOfMeasure\"":\""CS\"",\""chefItemFlag\"":false,\""bto\"":false,\""supermarket\"":false,\""stockingType\"":\""P\""},\""text\"":\""Case\"",\""weight\"":\""10x5 LB BC\"",\""notifyFormPrefill\"":[{\""field\"":\""product.itemNumber\"",\""prefill\"":{\""value\"":\""WI030845A\""}},{\""field\"":\""product.uom\"",\""prefill\"":{\""value\"":\""Case\"",\""options\"":[{\""text\"":\""Case\"",\""value\"":\""Case\""}]}},{\""field\"":\""variant.code\"",\""prefill\"":{\""value\"":\""JDE_WI030845A-200001\""}},{\""field\"":\""product.uomcode\"",\""prefill\"":{\""value\"":\""CS\""}},{\""field\"":\""product.packSize\"",\""prefill\"":{\""value\"":\""10x5 LB BC\""}}],\""businessUnit\"":\""200001\""},{\""code\"":\""JDE_WI030845A-200001\"",\""metadata\"":{\""unitOfMeasure\"":\""PC\"",\""chefItemFlag\"":false,\""bto\"":false,\""supermarket\"":false,\""stockingType\"":\""P\""},\""text\"":\""Piece\"",\""weight\"":\""10x5 LB BC\"",\""notifyFormPrefill\"":[{\""field\"":\""product.itemNumber\"",\""prefill\"":{\""value\"":\""WI030845A\""}},{\""field\"":\""product.uom\"",\""prefill\"":{\""value\"":\""Piece\"",\""options\"":[{\""text\"":\""Piece\"",\""value\"":\""Piece\""}]}},{\""field\"":\""variant.code\"",\""prefill\"":{\""value\"":\""JDE_WI030845A-200001\""}},{\""field\"":\""product.uomcode\"",\""prefill\"":{\""value\"":\""CS\""}},{\""field\"":\""product.packSize\"",\""prefill\"":{\""value\"":\""10x5 LB BC\""}}],\""businessUnit\"":\""200001\""}]""}"
SHRIMP PD T/OFF IQF 13/15T CENSEA,Shrimp Pd T/Off Iqf 13/15T Censea,WI030885,,5 x 2 LB Case,, ,,,https://www.chefswarehouse.com/siteassets/pim-images/shrimp/wi030885_0.jpg,70041420136,,,https://www.chefswarehouse.com/products/WI030885/,CENSEA,,,,CENTRAL SEAWAY COMPANY INC,Chefs' Warehouse,,"{""storage_type"":""Frozen"",""image_url"":""https://www.chefswarehouse.com/siteassets/pim-images/shrimp/wi030885_0.jpg"",""avg_case_weight"":null,""dietaryTags"":""sdf"",""category"":""Shrimp"",""sub-category"":""Shrimp"",""sub-sub-category"":null,""supplier_name"":null,""country_of_origin"":""PEND"",""group"":""Food"",""level 1 category"":""Meat"",""level 2 category"":null,""Level 2"":""Seafood"",""Level 3"":""Shellfish"",""Level 4"":""Shrimp"",""product_variants"":""[{\""code\"":\""JDE_WI030885-200001\"",\""metadata\"":{\""unitOfMeasure\"":\""CS\"",\""chefItemFlag\"":false,\""bto\"":false,\""supermarket\"":false,\""stockingType\"":\""P\""},\""text\"":\""Case\"",\""weight\"":\""5 x 2 LB Case\"",\""notifyFormPrefill\"":[{\""field\"":\""product.itemNumber\"",\""prefill\"":{\""value\"":\""WI030885\""}},{\""field\"":\""product.uom\"",\""prefill\"":{\""value\"":\""Case\"",\""options\"":[{\""text\"":\""Case\"",\""value\"":\""Case\""}]}},{\""field\"":\""variant.code\"",\""prefill\"":{\""value\"":\""JDE_WI030885-200001\""}},{\""field\"":\""product.uomcode\"",\""prefill\"":{\""value\"":\""CS\""}},{\""field\"":\""product.packSize\"",\""prefill\"":{\""value\"":\""5 x 2 LB Case\""}}],\""businessUnit\"":\""200001\""}]""}"
"Available only at The Chefsâ€™ Warehouse, this chemical free shrimp is a versatile product for any menu item. Our XT,XW and ABC shrimp are farm raised without the use of antibiotics or hormones and contain no chemical additives. Shrimp counts are sized within 3 grams to ensure uniformity and consistent cooking.",Chemical-Free IQF P&D Tail-On Shrimp 6/8,WI030856A,,5x2 LB Case,, ,,,https://www.chefswarehouse.com/siteassets/pim-images/shrimp/30140_0.jpg,,,,https://www.chefswarehouse.com/products/WI030856A/,XT,,,,BEL CANTO FOODS LLC,Chefs' Warehouse,,"{""storage_type"":""Frozen"",""image_url"":""https://www.chefswarehouse.com/siteassets/pim-images/shrimp/30140_0.jpg"",""avg_case_weight"":null,""dietaryTags"":""sdf"",""category"":""Shrimp"",""sub-category"":""Shrimp"",""sub-sub-category"":null,""supplier_name"":null,""country_of_origin"":""PEND"",""group"":""Food"",""level 1 category"":""Meat"",""level 2 category"":null,""Level 2"":""Seafood"",""Level 3"":""Shellfish"",""Level 4"":""Shrimp"",""product_variants"":""[{\""code\"":\""JDE_WI030856A-200001\"",\""metadata\"":{\""unitOfMeasure\"":\""CS\"",\""chefItemFlag\"":false,\""bto\"":false,\""supermarket\"":false,\""stockingType\"":\""P\""},\""text\"":\""Case\"",\""weight\"":\""5x2 LB Case\"",\""notifyFormPrefill\"":[{\""field\"":\""product.itemNumber\"",\""prefill\"":{\""value\"":\""WI030856A\""}},{\""field\"":\""product.uom\"",\""prefill\"":{\""value\"":\""Case\"",\""options\"":[{\""text\"":\""Case\"",\""value\"":\""Case\""}]}},{\""field\"":\""variant.code\"",\""prefill\"":{\""value\"":\""JDE_WI030856A-200001\""}},{\""field\"":\""product.uomcode\"",\""prefill\"":{\""value\"":\""CS\""}},{\""field\"":\""product.packSize\"",\""prefill\"":{\""value\"":\""5x2 LB Case\""}}],\""businessUnit\"":\""200001\""}]""}"
SHRIMP 6/8T A-PAC,Shrimp 6/8T A-Pac,WI030753,,6x4 LB Case BC,, ,,,https://www.chefswarehouse.com/siteassets/pim-images/shrimp/27478_0.jpg,,,,https://www.chefswarehouse.com/products/WI030753/,,,,,CENTRAL SEAWAY COMPANY INC,Chefs' Warehouse,,"{""storage_type"":""Frozen"",""image_url"":""https://www.chefswarehouse.com/siteassets/pim-images/shrimp/27478_0.jpg"",""avg_case_weight"":null,""dietaryTags"":""sdf"",""category"":""Shrimp"",""sub-category"":""Shrimp"",""sub-sub-category"":null,""supplier_name"":null,""country_of_origin"":""PEND"",""group"":""Food"",""level 1 category"":""Meat"",""level 2 category"":null,""Level 2"":""Seafood"",""Level 3"":""Shellfish"",""Level 4"":""Shrimp"",""product_variants"":""[{\""code\"":\""JDE_WI030753-200001\"",\""metadata\"":{\""unitOfMeasure\"":\""CS\"",\""chefItemFlag\"":false,\""bto\"":false,\""supermarket\"":false,\""stockingType\"":\""P\""},\""text\"":\""Case\"",\""weight\"":\""6x4 LB Case BC\"",\""notifyFormPrefill\"":[{\""field\"":\""product.itemNumber\"",\""prefill\"":{\""value\"":\""WI030753\""}},{\""field\"":\""product.uom\"",\""prefill\"":{\""value\"":\""Case\"",\""options\"":[{\""text\"":\""Case\"",\""value\"":\""Case\""}]}},{\""field\"":\""variant.code\"",\""prefill\"":{\""value\"":\""JDE_WI030753-200001\""}},{\""field\"":\""product.uomcode\"",\""prefill\"":{\""value\"":\""CS\""}},{\""field\"":\""product.packSize\"",\""prefill\"":{\""value\"":\""6x4 LB Case BC\""}}],\""businessUnit\"":\""200001\""},{\""code\"":\""JDE_WI030753-200001\"",\""metadata\"":{\""unitOfMeasure\"":\""PC\"",\""chefItemFlag\"":false,\""bto\"":false,\""supermarket\"":false,\""stockingType\"":\""P\""},\""text\"":\""Piece\"",\""weight\"":\""6x4 LB Case BC\"",\""notifyFormPrefill\"":[{\""field\"":\""product.itemNumber\"",\""prefill\"":{\""value\"":\""WI030753\""}},{\""field\"":\""product.uom\"",\""prefill\"":{\""value\"":\""Piece\"",\""options\"":[{\""text\"":\""Piece\"",\""value\"":\""Piece\""}]}},{\""field\"":\""variant.code\"",\""prefill\"":{\""value\"":\""JDE_WI030753-200001\""}},{\""field\"":\""product.uomcode\"",\""prefill\"":{\""value\"":\""CS\""}},{\""field\"":\""product.packSize\"",\""prefill\"":{\""value\"":\""6x4 LB Case BC\""}}],\""businessUnit\"":\""200001\""}]""}"
"Medium Dried Shrimp is a product from the Shrimp category, available in 50 x 4 Oz Case packaging, typically stored Refrigerated.",Medium Dried Shrimp,10436633,,50 x 4 Oz Case,, ,,,https://www.chefswarehouse.com/siteassets/pim-images/shrimp/10436633_0.jpg,,,,https://www.chefswarehouse.com/products/10436633/,GOLDEN FORTUNE,,,,GOLDEN FORTUNE,Chefs' Warehouse,,"{""storage_type"":""Refrigerated"",""image_url"":""https://www.chefswarehouse.com/siteassets/pim-images/shrimp/10436633_0.jpg"",""avg_case_weight"":null,""dietaryTags"":""sdf"",""category"":""Shrimp"",""sub-category"":""Shrimp"",""sub-sub-category"":null,""supplier_name"":null,""country_of_origin"":""PEND"",""group"":""Food"",""level 1 category"":""Meat"",""level 2 category"":null,""Level 2"":""Seafood"",""Level 3"":""Shellfish"",""Level 4"":""Shrimp"",""product_variants"":""[{\""code\"":\""JDE_10436633-200001\"",\""metadata\"":{\""unitOfMeasure\"":\""CS\"",\""chefItemFlag\"":false,\""bto\"":false,\""supermarket\"":false,\""stockingType\"":\""P\""},\""text\"":\""Case\"",\""weight\"":\""50 x 4 Oz Case\"",\""notifyFormPrefill\"":[{\""field\"":\""product.itemNumber\"",\""prefill\"":{\""value\"":\""10436633\""}},{\""field\"":\""product.uom\"",\""prefill\"":{\""value\"":\""Case\"",\""options\"":[{\""text\"":\""Case\"",\""value\"":\""Case\""}]}},{\""field\"":\""variant.code\"",\""prefill\"":{\""value\"":\""JDE_10436633-200001\""}},{\""field\"":\""product.uomcode\"",\""prefill\"":{\""value\"":\""CS\""}},{\""field\"":\""product.packSize\"",\""prefill\"":{\""value\"":\""50 x 4 Oz Case\""}}],\""businessUnit\"":\""200001\""},{\""code\"":\""JDE_10436633-200001\"",\""metadata\"":{\""unitOfMeasure\"":\""PC\"",\""chefItemFlag\"":false,\""bto\"":false,\""supermarket\"":false,\""stockingType\"":\""P\""},\""text\"":\""Piece\"",\""weight\"":\""50 x 4 Oz Case\"",\""notifyFormPrefill\"":[{\""field\"":\""product.itemNumber\"",\""prefill\"":{\""value\"":\""10436633\""}},{\""field\"":\""product.uom\"",\""prefill\"":{\""value\"":\""Piece\"",\""options\"":[{\""text\"":\""Piece\"",\""value\"":\""Piece\""}]}},{\""field\"":\""variant.code\"",\""prefill\"":{\""value\"":\""JDE_10436633-200001\""}},{\""field\"":\""product.uomcode\"",\""prefill\"":{\""value\"":\""CS\""}},{\""field\"":\""product.packSize\"",\""prefill\"":{\""value\"":\""50 x 4 Oz Case\""}}],\""businessUnit\"":\""200001\""}]""}"
